GeoUID_csd,Type_csd,Region Name_csd,Area (sq km)_csd,Population_csd,Dwellings_csd,Households_csd,CD_UID_csd,PR_UID_csd,CMA_UID_csd,total_occupied_private_dwellings_csd,single_detached_houses_csd,apartment_in_building_plus_5_csd,semi_detached_house_csd,row_house_csd,apartment_in_duplex_csd,apartment_in_building_less_5_csd,households_more_than_30_csd,median_shelter_costs_owned_csd,median_shelter_costs_rented_csd,single_detached_houses_pct_csd,semi_detached_house_pct_csd,row_house_pct_csd,apartment_in_duplex_pct_csd,apartment_in_building_less_5_pct_csd,apartment_in_building_plus_5_pct_csd,pop_density_csd
3524015,CSD,Halton Hills (T),276.8103,62951,22252,21825,3524,35,35535,21825,15940,885,905,2005,540,1530,4030,1880,1320,0.7303550973654066,0.04146620847651775,0.09186712485681559,0.024742268041237112,0.07010309278350516,0.04054982817869416,227.41567058740227
3525005,CSD,Hamilton (C),1118.3101,569353,233564,222807,3525,35,35537,222810,125130,36465,6770,27455,7380,19045,51305,1440,1120,0.5615995691396257,0.03038463264664961,0.12322157892374669,0.03312239127507742,0.08547641488263542,0.16365962030429515,509.11907171365084
3526003,CSD,Fort Erie (T),166.2419,32901,15875,14081,3526,35,35539,14080,11620,310,295,340,470,995,2695,1080,980,0.8252840909090909,0.020951704545454544,0.024147727272727272,0.033380681818181816,0.07066761363636363,0.022017045454545456,197.91039443124748
3526011,CSD,Port Colborne (CY),121.9886,20033,10219,8710,3526,35,35539,8710,6145,190,150,175,510,1090,1765,1060,930,0.7055109070034443,0.01722158438576349,0.020091848450057407,0.05855338691159587,0.1251435132032147,0.021814006888633754,164.22026320492242
3526014,CSD,Wainfleet (TP),217.5264,6887,3116,2615,3526,35,35539,2615,2505,0,20,0,15,25,325,1170,1000,0.9579349904397706,0.0076481835564053535,0,0.0057361376673040155,0.009560229445506692,0,31.66052488341645
3526021,CSD,West Lincoln (TP),387.0155,15454,5422,5295,3526,35,,5295,4430,0,275,415,35,140,725,1550,1070,0.8366383380547686,0.05193578847969783,0.07837582625118036,0.0066100094428706326,0.02644003777148253,0,39.9312172251499
3526028,CSD,Pelham (T),126.345,18192,7123,6959,3526,35,35539,6960,5760,125,95,470,65,425,1025,1190,1010,0.8275862068965517,0.013649425287356323,0.06752873563218391,0.009339080459770116,0.0610632183908046,0.017959770114942528,143.98670307491392
3526032,CSD,Welland (CY),81.1574,55750,24530,23656,3526,35,35539,23660,15265,1480,1680,1060,1095,2955,5150,1100,1020,0.6451817413355875,0.07100591715976332,0.044801352493660185,0.04628064243448859,0.12489433643279797,0.06255283178360102,686.9367426753445
3526037,CSD,Thorold (CY),83.2949,23816,9856,9095,3526,35,35539,9095,6285,165,810,445,340,1035,2040,1310,1130,0.6910390324354041,0.08905992303463442,0.04892798240791644,0.037383177570093455,0.11379879054425508,0.018141836173721827,285.92386808796215
3526043,CSD,Niagara Falls (CY),210.2536,94415,39778,37793,3526,35,35539,37795,24990,1595,2075,2820,1260,4980,8745,1150,1110,0.6611985712395819,0.05490144198968117,0.07461304405344622,0.033337743087710016,0.13176346077523482,0.042201349384839264,449.0529531955695
3526047,CSD,Niagara-on-the-Lake (T),131.3489,19088,8578,7857,3526,35,35539,7860,6225,0,445,715,30,415,1500,960,1430,0.7919847328244275,0.056615776081424936,0.09096692111959287,0.003816793893129771,0.052798982188295165,0,145.32287670471547
3526053,CSD,St. Catharines (CY),96.1956,136803,61977,58903,3526,35,35539,58900,32725,6500,3425,5010,2500,8465,13970,1140,1100,0.5556027164685908,0.058149405772495756,0.08505942275042445,0.042444821731748725,0.1437181663837012,0.11035653650254669,1422.1336526826592
3526057,CSD,Lincoln (T),162.7382,25719,9826,9555,3526,35,35539,9555,6670,65,680,1360,125,600,1405,1350,1180,0.6980638409209837,0.07116692830978545,0.1423338566195709,0.013082155939298797,0.06279434850863422,0.006802721088435374,158.03910821183962
3526065,CSD,Grimsby (T),68.71,28883,11626,11395,3526,35,35537,11395,7340,345,255,2605,215,600,2180,1540,1620,0.6441421676173761,0.022378236068451074,0.22860903905221588,0.018867924528301886,0.05265467310223782,0.030276437033786747,420.360937272595
3528018,CSD,Haldimand County (CY),1250.4518,49216,20710,18719,3528,35,,18715,15785,50,565,665,365,1210,3050,1320,1000,0.8434410900347314,0.03018968741651082,0.03553299492385787,0.019503072401816725,0.06465402083889928,0.0026716537536735237,39.3585742369278
3528035,CSD,New Credit (Part) 40A (IRI),5.08,166,58,52,3528,35,,55,50,0,0,0,0,0,NA,NA,NA,0.9090909090909091,0,0,0,0,0,32.67716535433071
3528037,CSD,Six Nations (Part) 40 (IRI),30.5884,0,0,0,3528,35,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3528052,CSD,Norfolk County (CY),1597.6839,67490,30085,27594,3528,35,35547,27595,22815,390,770,940,565,1890,4180,940,930,0.8267802138068491,0.027903605725674942,0.03406414205472006,0.02047472368182642,0.06849066859938395,0.014132995107809385,42.24239851199602
3529005,CSD,Brant (CY),817.6558,39474,14778,14330,3529,35,35543,14330,11595,75,960,775,190,650,2025,1360,1130,0.8091416608513607,0.06699232379623168,0.05408234473133287,0.013258897418004187,0.045359385903698535,0.0052337752965806,48.277037844041466
3529006,CSD,Brantford (CY),98.6476,104688,43269,41673,3529,35,35543,41675,25235,4480,1950,3965,1585,4370,9320,1330,1130,0.6055188962207558,0.046790641871625675,0.09514097180563887,0.03803239352129574,0.10485902819436113,0.10749850029994001,1061.232102960437
3529020,CSD,Six Nations (Part) 40 (IRI),157.6959,0,0,0,3529,35,35543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3529021,CSD,New Credit (Part) 40A (IRI),20.1015,609,203,199,3529,35,,195,165,0,0,20,5,0,0,NA,NA,0.8461538461538461,0,0.10256410256410256,0.02564102564102564,0,0,30.296246548765016
3530004,CSD,North Dumfries (TP),188.0908,10619,3768,3689,3530,35,35541,3690,3045,0,190,200,55,185,460,1640,1240,0.8252032520325203,0.051490514905149054,0.05420054200542006,0.014905149051490514,0.05013550135501355,0,56.45677513201071
3530010,CSD,Cambridge (CY),112.994,138479,53013,51269,3530,35,35541,51270,29110,3020,3730,6325,1735,7160,10845,1620,1220,0.5677784279305637,0.07275209674273454,0.12336649112541448,0.03384045250633899,0.1396528184123269,0.058903842402964694,1225.5429491831426
3530013,CSD,Kitchener (CY),136.8149,256885,103388,99812,3530,35,35541,99810,47405,15330,5420,12900,3185,15470,23190,1550,1300,0.47495240957819856,0.05430317603446549,0.12924556657649533,0.031910630197375014,0.1549944895301072,0.15359182446648634,1877.6098217372523
3530016,CSD,Waterloo (CY),64.056,121436,52049,47040,3530,35,35541,47040,23145,10330,2125,5375,1015,4945,11210,1390,1400,0.4920280612244898,0.045174319727891155,0.11426445578231292,0.021577380952380952,0.10512329931972789,0.21960034013605442,1895.7786936430623
3530020,CSD,Wilmot (TP),263.8128,21429,8035,7891,3530,35,35541,7890,6245,5,680,260,130,555,905,1320,1100,0.7915082382762991,0.08618504435994931,0.032953105196451206,0.016476552598225603,0.07034220532319392,6.337135614702154e-4,81.22805261912994
3530027,CSD,Wellesley (TP),277.7402,11318,3444,3366,3530,35,,3365,2845,0,330,40,30,115,330,1240,960,0.8454680534918276,0.09806835066864784,0.01188707280832095,0.008915304606240713,0.03417533432392273,0,40.75031270230237
3530035,CSD,Woolwich (TP),326.5574,26999,9556,9359,3530,35,35541,9360,7095,5,765,535,130,725,1245,1500,1180,0.7580128205128205,0.08173076923076923,0.057158119658119656,0.013888888888888888,0.07745726495726496,5.341880341880342e-4,82.67765483189173
3531011,CSD,Stratford (CY),30.021,33232,15388,14743,3531,35,35553,14740,7800,815,1530,935,670,2950,2920,1160,1080,0.5291723202170964,0.10379918588873813,0.06343283582089553,0.045454545454545456,0.20013568521031208,0.05529172320217096,1106.9584624096465
3531013,CSD,Perth South (TP),391.876,3776,1454,1396,3531,35,,1395,1350,0,10,5,5,25,160,1080,1120,0.967741935483871,0.007168458781362007,0.0035842293906810036,0.0035842293906810036,0.017921146953405017,0,9.635701089120028
3531016,CSD,St. Marys (T),12.4384,7386,3216,3128,3531,35,,3125,2180,35,300,190,50,365,375,1050,970,0.6976,0.096,0.0608,0.016,0.1168,0.0112,593.8062773347054
3531025,CSD,West Perth (MU),578.8821,9038,3567,3434,3531,35,,3435,3010,5,75,70,20,235,390,1060,1000,0.87627365356623,0.021834061135371178,0.020378457059679767,0.005822416302765648,0.06841339155749636,0.001455604075691412,15.612851045143733
3531030,CSD,Perth East (TP),711.9316,12595,4266,4112,3531,35,,4115,3625,0,115,65,30,160,485,1070,1050,0.8809234507897934,0.027946537059538274,0.015795868772782502,0.007290400972053463,0.038882138517618466,0,17.691306299650133
3531040,CSD,North Perth (MU),493.0943,15538,6171,5959,3531,35,,5960,4185,0,260,320,100,950,1030,1140,1080,0.7021812080536913,0.0436241610738255,0.053691275167785234,0.016778523489932886,0.1593959731543624,0,31.511213980774066
3532002,CSD,Norwich (TP),424.0077,11151,3892,3761,3532,35,,3760,3455,0,55,65,35,120,435,1300,1080,0.9188829787234043,0.014627659574468085,0.017287234042553192,0.009308510638297872,0.031914893617021274,0,26.29905070120189
3532004,CSD,Tillsonburg (T),22.1989,18615,8494,8229,3532,35,35546,8230,5575,500,285,500,205,1140,1450,900,1000,0.6773997569866342,0.03462940461725395,0.060753341433778855,0.02490886998784933,0.1385176184690158,0.060753341433778855,838.5550635391844
3532012,CSD,South-West Oxford (TP),369.6061,7583,2708,2616,3532,35,,2620,2480,0,25,20,25,20,310,1180,1040,0.9465648854961832,0.009541984732824428,0.007633587786259542,0.009541984732824428,0.007633587786259542,0,20.516436281760498
3532018,CSD,Ingersoll (T),12.7336,13693,5627,5467,3532,35,35533,5465,3890,70,405,385,85,625,885,1390,1040,0.7118023787740164,0.07410795974382434,0.07044830741079597,0.01555352241537054,0.11436413540713632,0.012808783165599268,1075.3439718539926
3532027,CSD,Zorra (TP),529.1875,8628,3284,3162,3532,35,,3165,2955,0,15,10,10,95,285,1210,940,0.933649289099526,0.004739336492890996,0.00315955766192733,0.00315955766192733,0.030015797788309637,0,16.304239990551554
3532038,CSD,East Zorra-Tavistock (TP),241.9577,7841,3055,2976,3532,35,,2975,2445,20,95,0,35,315,360,1370,920,0.8218487394957983,0.031932773109243695,0,0.011764705882352941,0.10588235294117647,0.0067226890756302525,32.40649088663019
3532042,CSD,Woodstock (CY),56.4608,46705,19528,18886,3532,35,35544,18890,10855,1680,1455,2205,385,2285,4070,1320,1190,0.5746426680783483,0.07702488088935945,0.11672842773954473,0.02038115404976178,0.12096347273689782,0.08893594494441504,827.2110915892088
3532045,CSD,Blandford-Blenheim (TP),382.0288,7565,2857,2779,3532,35,,2775,2505,0,70,10,20,120,300,1450,840,0.9027027027027027,0.025225225225225224,0.0036036036036036037,0.007207207207207207,0.043243243243243246,0,19.802171982845273
3534005,CSD,Bayham (MU),244.6009,7096,2435,2264,3534,35,,2265,2005,0,40,15,20,45,380,1140,750,0.8852097130242825,0.017660044150110375,0.006622516556291391,0.008830022075055188,0.019867549668874173,0,29.010522855803067
3534010,CSD,Malahide (TP),394.2655,9308,3178,3013,3534,35,,3010,2835,5,20,5,10,30,365,1240,1060,0.9418604651162791,0.006644518272425249,0.0016611295681063123,0.0033222591362126247,0.009966777408637873,0.0016611295681063123,23.608456737908845
3534011,CSD,Aylmer (T),6.37,7699,3177,3067,3534,35,,3065,2025,45,150,210,85,520,595,1140,930,0.6606851549755302,0.048939641109298535,0.06851549755301795,0.02773246329526917,0.16965742251223492,0.01468189233278956,1208.6342229199372
3534020,CSD,Central Elgin (MU),279.8739,13746,5845,5460,3534,35,35555,5460,5055,0,50,125,45,170,690,1220,1060,0.9258241758241759,0.009157509157509158,0.022893772893772892,0.008241758241758242,0.031135531135531136,0,49.114976423310644
3534021,CSD,St. Thomas (CY),35.6062,42840,18596,18062,3534,35,35555,18065,11705,775,1330,730,595,2905,3435,1200,940,0.6479380016606698,0.07362302795460836,0.04040963188486023,0.0329366177691669,0.16080819263769722,0.042900636590091336,1203.1612471985216
3534024,CSD,Southwold (TP),301.3777,4851,1760,1713,3534,35,35555,1715,1685,0,5,0,10,15,100,1310,810,0.9825072886297376,0.0029154518950437317,0,0.0058309037900874635,0.008746355685131196,0,16.096081428718847
3534030,CSD,Dutton/Dunwich (MU),294.3827,4152,1677,1596,3534,35,,1595,1440,0,15,10,65,50,170,1320,785,0.9028213166144201,0.009404388714733543,0.006269592476489028,0.04075235109717868,0.03134796238244514,0,14.104089676465364
3534042,CSD,West Elgin (MU),322.0882,5060,2221,2103,3534,35,,2100,1915,0,20,5,25,135,250,960,700,0.9119047619047619,0.009523809523809525,0.002380952380952381,0.011904761904761904,0.06428571428571428,0,15.709982545153782
3536020,CSD,Chatham-Kent (MU),2451.9038,103988,46752,44028,3536,35,35556,44030,33455,1540,1445,1535,730,5075,6710,860,870,0.7598228480581422,0.032818532818532815,0.0348625936861231,0.01657960481489893,0.11526232114467408,0.034976152623211444,42.411125591468966
3536029,CSD,Moravian 47 (IRI),12.6213,328,169,150,3536,35,35556,150,125,0,0,5,10,10,0,NA,NA,0.8333333333333334,0,0.03333333333333333,0.06666666666666667,0.06666666666666667,0,25.987814250513022
3537001,CSD,Pelee (TP),41.0306,230,374,122,3537,35,,120,125,0,0,0,0,0,NA,670,NA,1.0416666666666667,0,0,0,0,0,5.605572426432955
3537003,CSD,Leamington (MU),261.2438,29680,11219,10547,3537,35,35559,10545,6810,735,875,795,285,1015,1940,1040,1060,0.6458036984352774,0.08297771455666192,0.07539118065433854,0.02702702702702703,0.09625414888572784,0.06970128022759602,113.6103517097822
3537013,CSD,Kingsville (T),246.0773,22119,8635,8285,3537,35,35559,8285,6880,0,325,525,75,430,920,990,980,0.8304164152082076,0.03922751961375981,0.06336753168376584,0.009052504526252263,0.05190102595051298,0,89.88638935814072
3537016,CSD,Essex (T),277.5327,21216,8880,8391,3537,35,35559,8390,7095,60,55,295,75,380,995,1020,960,0.8456495828367103,0.006555423122765197,0.035160905840286055,0.008939213349225268,0.04529201430274136,0.007151370679380214,76.44504593512765
3537028,CSD,Amherstburg (T),183.7604,23524,9548,9193,3537,35,35559,9190,7630,335,280,365,90,470,1200,1220,1030,0.8302502720348205,0.030467899891186073,0.0397170837867247,0.009793253536452665,0.051142546245919476,0.03645266594124048,128.01452325963592
3537034,CSD,LaSalle (T),64.9553,32721,11922,11644,3537,35,35559,11645,9825,210,875,190,50,485,1260,1190,1390,0.8437097466723916,0.07513954486904251,0.016316015457277802,0.004293688278231,0.04164877629884071,0.018033490768570203,503.7464225398082
3537039,CSD,Windsor (CY),146.0197,229660,99803,94273,3537,35,35559,94275,56625,12250,4370,6205,3960,10750,19835,1020,950,0.6006364359586317,0.046353752320339434,0.06581808538849111,0.04200477326968974,0.11402810925483957,0.12993900822063112,1572.8014781567144
3537048,CSD,Tecumseh (T),94.5916,23300,9111,8946,3537,35,35559,8950,7255,510,490,475,75,140,1000,1110,1130,0.8106145251396648,0.054748603351955305,0.05307262569832402,0.008379888268156424,0.01564245810055866,0.05698324022346369,246.3220835676741
3537064,CSD,Lakeshore (T),528.9961,40410,14954,14386,3537,35,35559,14385,13230,0,220,370,55,235,1585,1320,1000,0.9197080291970803,0.015293708724365659,0.025721237400069517,0.0038234271810914148,0.016336461591936045,0,76.38997716618327
3538003,CSD,St. Clair (TP),618.5651,14659,6528,6021,3538,35,35562,6020,5370,45,20,325,15,245,570,900,970,0.8920265780730897,0.0033222591362126247,0.05398671096345515,0.0024916943521594683,0.040697674418604654,0.007475083056478406,23.698394881961494
3538004,CSD,Walpole Island 46 (IRI),137.4297,0,0,0,3538,35,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3538007,CSD,Dawn-Euphemia (TP),445.1361,1968,824,766,3538,35,,765,745,0,0,10,0,5,70,920,710,0.9738562091503268,0,0.013071895424836602,0,0.006535947712418301,0,4.421119742928062
3538015,CSD,Brooke-Alvinston (MU),311.4146,2359,983,918,3538,35,,920,850,0,5,15,5,50,85,810,850,0.9239130434782609,0.005434782608695652,0.016304347826086956,0.005434782608695652,0.05434782608695652,0,7.575110479727026
3538016,CSD,Enniskillen (TP),338.0538,2825,1087,1041,3538,35,,1040,985,0,0,0,5,45,85,970,775,0.9471153846153846,0,0,0.004807692307692308,0.04326923076923077,0,8.356658023072066
3538018,CSD,Oil Springs (VL),8.1432,647,283,267,3538,35,,265,260,0,0,0,5,10,0,720,NA,0.9811320754716981,0,0,0.018867924528301886,0.03773584905660377,0,79.45279497003635
3538019,CSD,Petrolia (T),12.4587,6013,2524,2460,3538,35,,2460,2025,0,65,65,45,210,285,1070,850,0.823170731707317,0.026422764227642278,0.026422764227642278,0.018292682926829267,0.08536585365853659,0,482.6346248003403
3538025,CSD,Sarnia 45 (IRI),12.5788,648,278,262,3538,35,35562,265,190,0,30,20,0,15,0,NA,NA,0.71698113207547165,0.11320754716981132,0.07547169811320754,0,0.05660377358490566,0,51.51524787738099
3538030,CSD,Sarnia (CY),163.8953,72047,33902,32188,3538,35,35562,32190,21685,3945,1315,1765,765,2615,5750,930,990,0.6736564150357254,0.040851196023609815,0.054830692761727244,0.023765144454799627,0.08123640882261572,0.12255358807082944,439.5916173313085
3538031,CSD,Point Edward (VL),3.2994,1930,989,938,3538,35,35562,940,720,0,0,10,10,190,100,780,1310,0.7659574468085106,0,0.010638297872340425,0.010638297872340425,0.20212765957446807,0,584.9548402739892
3538035,CSD,Plympton-Wyoming (T),318.8578,8308,3513,3172,3538,35,35562,3175,2965,0,10,50,10,130,275,1060,950,0.9338582677165355,0.0031496062992125984,0.015748031496062992,0.0031496062992125984,0.04094488188976378,0,26.05550185694062
3538040,CSD,Lambton Shores (MU),330.5658,11876,7211,5303,3538,35,,5305,4440,10,65,170,45,455,720,795,880,0.8369462770970783,0.012252591894439209,0.03204524033930255,0.008482563619227144,0.08576814326107446,0.001885014137606032,35.92628154515682
3538043,CSD,Warwick (TP),290.2073,3641,1425,1357,3538,35,,1360,1210,0,15,40,15,70,170,920,870,0.8897058823529411,0.011029411764705883,0.029411764705882353,0.011029411764705883,0.051470588235294115,0,12.546204041042387
3538056,CSD,Kettle Point 44 (IRI),9.322,1233,775,512,3538,35,,510,455,0,5,50,5,0,0,NA,NA,0.8921568627450981,0.00980392156862745,0.09803921568627451,0.00980392156862745,0,0,132.26775370092255
3539002,CSD,Newbury (VL),1.7701,440,195,187,3539,35,,190,165,0,10,0,5,15,20,1040,760,0.868421052631579,0.05263157894736842,0,0.02631578947368421,0.07894736842105263,0,248.57352691938308
3539005,CSD,Southwest Middlesex (MU),427.8151,5893,2503,2407,3539,35,,2405,2090,0,55,45,25,190,290,960,710,0.8690228690228691,0.02286902286902287,0.018711018711018712,0.010395010395010396,0.079002079002079,0,13.774642363020847
3539015,CSD,Strathroy-Caradoc (MU),270.8591,23871,9695,9453,3539,35,35555,9455,6865,0,650,370,90,1265,1295,1150,1030,0.7260708619777896,0.06874669487043893,0.03913273400317292,0.009518773135906928,0.1337916446324696,0,88.13069230459674
3539017,CSD,Chippewas of the Thames First Nation 42 (IRI),42.4948,0,0,0,3539,35,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3539018,CSD,Munsee-Delaware Nation 1 (IRI),11.1904,129,64,53,3539,35,,55,50,0,0,0,0,0,NA,NA,NA,0.9090909090909091,0,0,0,0,0,11.52773806119531
3539021,CSD,Oneida 41 (IRI),22.1427,0,0,0,3539,35,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3539027,CSD,Thames Centre (MU),433.9936,13980,5316,5186,3539,35,35555,5185,4615,15,120,115,20,195,550,1280,1000,0.8900675024108003,0.023143683702989394,0.022179363548698167,0.003857280617164899,0.037608486017357765,0.0028929604628736743,32.21245658922159
3539033,CSD,Middlesex Centre (MU),588.158,18928,6845,6695,3539,35,35555,6695,6065,0,95,215,25,155,785,1440,1050,0.905899925317401,0.014189693801344288,0.03211351755041075,0.0037341299477221808,0.02315160567587752,0,32.18182869229017
3539036,CSD,London (CY),420.4995,422324,186409,174657,3539,35,35555,174655,85275,37550,5940,23305,4470,17800,42015,1250,1130,0.4882482608571183,0.03400990524176233,0.1334344851278234,0.02559331253041711,0.10191520425982652,0.21499527640204977,1004.3388874421967
3539041,CSD,North Middlesex (MU),598.6485,6307,2481,2391,3539,35,,2390,2170,0,15,0,10,180,255,1180,665,0.9079497907949791,0.006276150627615063,0,0.0041841004184100415,0.07531380753138076,0,10.535397649873005
3539047,CSD,Adelaide-Metcalfe (TP),331.1133,3011,1056,1013,3539,35,35555,1010,995,0,10,0,0,10,110,1230,970,0.9851485148514851,0.009900990099009901,0,0,0.009900990099009901,0,9.093564045902113
3539060,CSD,Lucan Biddulph (TP),169.0773,5680,2172,2115,3539,35,,2115,1850,0,60,35,35,135,230,1490,880,0.8747044917257684,0.028368794326241134,0.016548463356973995,0.016548463356973995,0.06382978723404255,0,33.59410163280346
3540005,CSD,South Huron (MU),425.1176,10063,4722,4339,3540,35,,4340,3390,0,125,320,30,425,680,910,930,0.7811059907834101,0.02880184331797235,0.07373271889400922,0.0069124423963133645,0.097926267281106,0,23.67109712700674
3540010,CSD,Bluewater (MU),416.704,7540,4882,3302,3540,35,,3305,2725,0,25,155,25,220,485,1000,750,0.8245083207261724,0.007564296520423601,0.046898638426626324,0.007564296520423601,0.06656580937972768,0,18.094378743664567
3540025,CSD,Central Huron (MU),449.4347,7799,3917,3267,3540,35,,3270,2600,0,75,45,15,280,415,850,890,0.7951070336391437,0.022935779816513763,0.013761467889908258,0.0045871559633027525,0.0856269113149847,0,17.352910222552907
3540028,CSD,Goderich (T),8.5371,7881,3899,3667,3540,35,,3665,2405,0,165,180,90,785,745,900,1000,0.6562073669849932,0.045020463847203276,0.04911323328785812,0.02455661664392906,0.21418826739427013,0,923.1472045542397
3540040,CSD,Huron East (MU),669.1529,9512,3912,3707,3540,35,,3705,3155,5,90,95,10,310,435,970,790,0.8515519568151148,0.024291497975708502,0.02564102564102564,0.002699055330634278,0.08367071524966262,0.001349527665317139,14.214987336974852
3540046,CSD,Howick (TP),286.5534,4045,1414,1343,3540,35,,1345,1190,0,50,45,5,40,185,1050,1020,0.8847583643122676,0.03717472118959108,0.03345724907063197,0.0037174721189591076,0.02973977695167286,0,14.1160425945042
3540050,CSD,Morris-Turnberry (MU),376.8892,3590,1283,1195,3540,35,,1195,1160,0,5,5,5,10,115,1150,750,0.9707112970711297,0.0041841004184100415,0.0041841004184100415,0.0041841004184100415,0.008368200836820083,0,9.525345910681441
3540055,CSD,North Huron (TP),179.0142,5052,2277,2157,3540,35,,2155,1630,0,55,120,30,310,350,1040,800,0.7563805104408353,0.025522041763341066,0.05568445475638051,0.013921113689095127,0.14385150812064965,0,28.22122490841509
3540063,CSD,Ashfield-Colborne-Wawanosh (TP),586.877,5884,3149,2357,3540,35,,2355,2075,0,25,5,5,10,265,760,750,0.881104033970276,0.010615711252653927,0.0021231422505307855,0.0021231422505307855,0.004246284501061571,0,10.02595092327694
3541004,CSD,South Bruce (MU),486.8643,5880,2419,2280,3541,35,,2280,2005,0,15,65,25,135,245,960,830,0.8793859649122807,0.006578947368421052,0.02850877192982456,0.010964912280701754,0.05921052631578947,0,12.077287244104774
3541015,CSD,Huron-Kinloss (TP),440.729,7723,4107,3026,3541,35,,3025,2745,0,50,50,0,170,420,990,830,0.9074380165289256,0.01652892561983471,0.01652892561983471,0,0.05619834710743802,0,17.523239904794103
3541024,CSD,Kincardine (MU),537.795,12268,6142,5160,3541,35,,5160,4140,0,145,360,60,415,710,1120,1200,0.8023255813953488,0.02810077519379845,0.06976744186046512,0.011627906976744186,0.08042635658914729,0,22.811666155319408
3541032,CSD,Brockton (MU),564.6422,9784,4406,4032,3541,35,,4035,3095,0,100,215,75,415,520,890,930,0.7670384138785625,0.024783147459727387,0.05328376703841388,0.01858736059479554,0.10285006195786865,0,17.32778740235852
3541043,CSD,Arran-Elderslie (MU),458.7569,6913,2998,2782,3541,35,,2780,2345,0,55,135,15,185,510,1150,970,0.8435251798561151,0.019784172661870502,0.048561151079136694,0.00539568345323741,0.06654676258992806,0,15.068983158618433
3541045,CSD,Saugeen Shores (T),170.1938,15908,8548,6905,3541,35,,6905,5170,5,340,460,60,810,950,1120,1170,0.7487328023171614,0.049239681390296886,0.0666183924692252,0.008689355539464157,0.1173062997827661,7.24112961622013e-4,93.46991488526608
3541055,CSD,South Bruce Peninsula (T),530.6122,9137,7093,4148,3541,35,,4150,3690,5,20,65,85,240,660,740,840,0.8891566265060241,0.004819277108433735,0.01566265060240964,0.020481927710843374,0.05783132530120482,0.0012048192771084338,17.219732226285032
3541056,CSD,Chief's Point No. 28 (IRI),5.7586,15,93,7,3541,35,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.604799777723752
3541057,CSD,Saugeen 29 (IRI),41.4158,784,1389,318,3541,35,,315,290,0,0,20,0,5,0,NA,NA,0.9206349206349206,0,0.06349206349206349,0,0.015873015873015872,0,18.92997358496033
3541060,CSD,Neyaashiinigmiing 27 (IRI),63.7573,580,296,248,3541,35,,250,225,0,0,0,0,15,0,NA,NA,0.9,0,0,0,0.06,0,9.096997520283951
3541069,CSD,Northern Bruce Peninsula (MU),775.696,4404,5101,2206,3541,35,,2205,2065,0,10,50,5,55,345,650,1050,0.9365079365079365,0.0045351473922902496,0.022675736961451247,0.0022675736961451248,0.024943310657596373,0,5.677481900125822
3542004,CSD,West Grey (MU),875.2086,13131,5808,5284,3542,35,,5285,4640,0,60,105,70,295,685,860,860,0.8779564806054873,0.011352885525070956,0.019867549668874173,0.013245033112582781,0.05581835383159887,0,15.003280360819122
3542005,CSD,Southgate (TP),643.0785,8716,3257,3017,3542,35,,3015,2755,0,20,5,10,120,580,1360,1230,0.9137645107794361,0.006633499170812604,0.001658374792703151,0.003316749585406302,0.03980099502487562,0,13.553555281353677
3542015,CSD,Grey Highlands (MU),879.0298,10424,5337,4091,3542,35,,4090,3800,0,25,75,20,160,695,1150,950,0.9290953545232273,0.006112469437652812,0.018337408312958436,0.004889975550122249,0.039119804400977995,0,11.858528573206506
3542029,CSD,Hanover (T),9.7802,7967,3788,3445,3542,35,,3445,2210,130,115,260,150,580,695,880,990,0.6415094339622641,0.033381712626995644,0.07547169811320754,0.04354136429608128,0.1683599419448476,0.03773584905660377,814.6050183022842
3542037,CSD,Chatsworth (TP),594.4351,7080,3094,2699,3542,35,,2695,2560,5,30,0,20,60,395,950,750,0.9499072356215214,0.011131725417439703,0,0.0074211502782931356,0.022263450834879406,0.0018552875695732839,11.910467601929966
3542045,CSD,The Blue Mountains (T),284.6528,9390,7396,4348,3542,35,,4350,3485,30,40,455,25,295,880,1110,1300,0.8011494252873563,0.009195402298850575,0.10459770114942529,0.005747126436781609,0.067816091954023,0.006896551724137931,32.987555365694625
3542047,CSD,Meaford (MU),587.5653,11485,5828,5035,3542,35,,5035,4090,0,60,315,45,505,910,980,950,0.8123138033763655,0.011916583912611719,0.06256206554121152,0.00893743793445879,0.1002979145978153,0,19.546763568236585
3542053,CSD,Georgian Bluffs (TP),599.9631,11100,5269,4495,3542,35,35566,4495,4180,0,20,50,30,65,480,870,1090,0.9299221357063404,0.004449388209121246,0.011123470522803115,0.006674082313681869,0.014460511679644048,0,18.501137819975927
